pid,tid,picid,picgender,stroopWord,congruency,response,correctAns,sbjResp,sbjRT,sbjACC
9.0,1.0,71.0,female,Female,congruent,nogo,None,None,,1.0
9.0,2.0,48.0,male,Male,congruent,go,g,g,480.6361745577306,1.0
9.0,3.0,62.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,4.0,69.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,5.0,25.0,male,Female,incongruent,go,g,g,691.4921845309436,1.0
9.0,6.0,6.0,male,Male,congruent,go,g,g,519.9340377002954,1.0
9.0,7.0,99.0,female,Female,congruent,nogo,None,None,,1.0
9.0,8.0,39.0,male,Male,congruent,go,g,g,517.0455453917384,1.0
9.0,9.0,37.0,male,Female,incongruent,go,g,g,656.8553317338228,1.0
9.0,10.0,80.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,11.0,14.0,male,Female,incongruent,go,g,g,534.0483777690679,1.0
9.0,12.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,13.0,91.0,female,Female,congruent,nogo,None,None,,1.0
9.0,14.0,65.0,female,Female,congruent,nogo,None,None,,1.0
9.0,15.0,85.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,16.0,31.0,male,Female,incongruent,go,g,g,552.7458486612886,1.0
9.0,17.0,4.0,male,Male,congruent,go,g,g,520.5733757466078,1.0
9.0,18.0,76.0,female,Female,congruent,nogo,None,None,,1.0
9.0,19.0,55.0,female,Female,congruent,nogo,None,None,,1.0
9.0,20.0,19.0,male,Female,incongruent,go,g,g,510.25461545214057,1.0
9.0,21.0,0.0,male,Male,congruent,go,g,g,508.5050384514034,1.0
9.0,22.0,67.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,23.0,17.0,male,Female,incongruent,go,g,g,524.002498248592,1.0
9.0,24.0,35.0,male,Male,congruent,go,g,g,573.7570715136826,1.0
9.0,25.0,38.0,male,Female,incongruent,go,g,g,620.5171996261925,1.0
9.0,26.0,32.0,male,Female,incongruent,go,g,g,579.5748068485409,1.0
9.0,27.0,93.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,28.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,29.0,72.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,30.0,83.0,female,Female,congruent,nogo,None,None,,1.0
9.0,31.0,41.0,male,Female,incongruent,go,g,g,512.2043250594288,1.0
9.0,32.0,33.0,male,Female,incongruent,go,g,g,589.2273639328778,1.0
9.0,33.0,54.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,34.0,23.0,male,Female,incongruent,go,g,g,522.2840127535164,1.0
9.0,35.0,27.0,male,Female,incongruent,go,g,None,,0.0
9.0,36.0,89.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,37.0,36.0,male,Male,congruent,go,g,g,542.5279091577977,1.0
9.0,38.0,26.0,male,Male,congruent,go,g,g,435.2633920498192,1.0
9.0,39.0,21.0,male,Male,congruent,go,g,None,,0.0
9.0,40.0,74.0,female,Male,incongruent,nogo,None,g,0.08602975867688656,0.0
9.0,41.0,86.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,42.0,18.0,male,Female,incongruent,go,g,g,562.0600210968405,1.0
9.0,43.0,47.0,male,Female,incongruent,go,g,g,523.2345678377897,1.0
9.0,44.0,82.0,female,Female,congruent,nogo,None,None,,1.0
9.0,45.0,57.0,female,Female,congruent,nogo,None,None,,1.0
9.0,46.0,24.0,male,Male,congruent,go,g,None,,0.0
9.0,47.0,66.0,female,Female,congruent,nogo,None,None,,1.0
9.0,48.0,90.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,49.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,50.0,30.0,male,Male,congruent,go,g,g,526.3044775929302,1.0
9.0,51.0,42.0,male,Female,incongruent,go,g,g,581.5833790693432,1.0
9.0,52.0,95.0,female,Female,congruent,nogo,None,None,,1.0
9.0,53.0,20.0,male,Male,congruent,go,g,g,519.584484398365,1.0
9.0,54.0,94.0,female,Female,congruent,nogo,None,None,,1.0
9.0,55.0,53.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,56.0,40.0,male,Male,congruent,go,g,g,487.5182663090527,1.0
9.0,57.0,16.0,male,Male,congruent,go,g,g,511.5320843178779,1.0
9.0,58.0,51.0,female,Female,congruent,nogo,None,None,,1.0
9.0,59.0,56.0,female,Female,congruent,nogo,None,None,,1.0
9.0,60.0,2.0,male,Male,congruent,go,g,g,510.058406740427,1.0
9.0,61.0,84.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,62.0,29.0,male,Male,congruent,go,g,g,515.091911656782,1.0
9.0,63.0,77.0,female,Female,congruent,nogo,None,None,,1.0
9.0,64.0,64.0,female,Female,congruent,nogo,None,None,,1.0
9.0,65.0,88.0,female,Female,congruent,nogo,None,None,,1.0
9.0,66.0,34.0,male,Female,incongruent,go,g,g,556.7119787447155,1.0
9.0,67.0,15.0,male,Female,incongruent,go,g,g,694.9970733840019,1.0
9.0,68.0,3.0,male,Male,congruent,go,g,g,633.4419122431427,1.0
9.0,69.0,98.0,female,Female,congruent,nogo,None,None,,1.0
9.0,70.0,12.0,male,Male,congruent,go,g,g,465.9232476260513,1.0
9.0,71.0,43.0,male,Male,congruent,go,g,g,529.6412310563028,1.0
9.0,72.0,87.0,female,Male,incongruent,nogo,None,g,634.9167968146503,0.0
9.0,73.0,61.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,74.0,75.0,female,Female,congruent,nogo,None,None,,1.0
9.0,75.0,46.0,male,Female,incongruent,go,g,g,587.7793445251882,1.0
9.0,76.0,13.0,male,Male,congruent,go,g,g,553.7410788238049,1.0
9.0,77.0,28.0,male,Female,incongruent,go,g,g,549.294690368697,1.0
9.0,78.0,49.0,male,Female,incongruent,go,g,g,504.9464183393866,1.0
9.0,79.0,81.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,80.0,78.0,female,Female,congruent,nogo,None,None,,1.0
9.0,81.0,71.0,female,Female,congruent,nogo,None,None,,1.0
9.0,82.0,48.0,male,Male,congruent,go,g,g,517.0715053100139,1.0
9.0,83.0,62.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,84.0,69.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,85.0,25.0,male,Female,incongruent,go,g,g,536.1420742701739,1.0
9.0,86.0,6.0,male,Male,congruent,go,g,g,538.0969154648483,1.0
9.0,87.0,99.0,female,Female,congruent,nogo,None,None,,1.0
9.0,88.0,39.0,male,Male,congruent,go,g,g,533.6734685115516,1.0
9.0,89.0,37.0,male,Female,incongruent,go,g,g,550.1718937885016,1.0
9.0,90.0,80.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,91.0,14.0,male,Female,incongruent,go,g,g,516.698407009244,1.0
9.0,92.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,93.0,91.0,female,Female,congruent,nogo,None,None,,1.0
9.0,94.0,65.0,female,Female,congruent,nogo,None,None,,1.0
9.0,95.0,85.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,96.0,31.0,male,Female,incongruent,go,g,g,500.1691922079772,1.0
9.0,97.0,4.0,male,Male,congruent,go,g,g,433.6043728981167,1.0
9.0,98.0,76.0,female,Female,congruent,nogo,None,None,,1.0
9.0,99.0,55.0,female,Female,congruent,nogo,None,None,,1.0
9.0,100.0,19.0,male,Female,incongruent,go,g,g,535.9691088087857,1.0
9.0,101.0,0.0,male,Male,congruent,go,g,g,450.2108639571816,1.0
9.0,102.0,67.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,103.0,17.0,male,Female,incongruent,go,g,g,416.4183118846268,1.0
9.0,104.0,35.0,male,Male,congruent,go,g,g,450.4921967163682,1.0
9.0,105.0,38.0,male,Female,incongruent,go,g,g,416.7367734480649,1.0
9.0,106.0,32.0,male,Female,incongruent,go,g,g,486.1360520590097,1.0
9.0,107.0,93.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,108.0,96.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,109.0,72.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,110.0,83.0,female,Female,congruent,nogo,None,None,,1.0
9.0,111.0,41.0,male,Female,incongruent,go,g,g,486.0880565829575,1.0
9.0,112.0,33.0,male,Female,incongruent,go,g,g,436.17259222082794,1.0
9.0,113.0,54.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,114.0,23.0,male,Female,incongruent,go,g,g,399.9944457318634,1.0
9.0,115.0,27.0,male,Female,incongruent,go,g,g,569.6472562849522,1.0
9.0,116.0,89.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,117.0,36.0,male,Male,congruent,go,g,g,552.8427455574274,1.0
9.0,118.0,26.0,male,Male,congruent,go,g,g,452.6695085223764,1.0
9.0,119.0,21.0,male,Male,congruent,go,g,g,636.2341111525893,1.0
9.0,120.0,74.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,121.0,86.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,122.0,18.0,male,Female,incongruent,go,g,g,650.1715618651359,1.0
9.0,123.0,47.0,male,Female,incongruent,go,g,g,469.5751420222223,1.0
9.0,124.0,82.0,female,Female,congruent,nogo,None,None,,1.0
9.0,125.0,57.0,female,Female,congruent,nogo,None,None,,1.0
9.0,126.0,24.0,male,Male,congruent,go,g,g,750.6101331673563,1.0
9.0,127.0,66.0,female,Female,congruent,nogo,None,None,,1.0
9.0,128.0,90.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,129.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,130.0,30.0,male,Male,congruent,go,g,g,569.4127113092691,1.0
9.0,131.0,42.0,male,Female,incongruent,go,g,g,697.6166090462357,1.0
9.0,132.0,95.0,female,Female,congruent,nogo,None,None,,1.0
9.0,133.0,20.0,male,Male,congruent,go,g,g,483.7124233599752,1.0
9.0,134.0,94.0,female,Female,congruent,nogo,None,None,,1.0
9.0,135.0,53.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,136.0,40.0,male,Male,congruent,go,g,g,502.7851052582264,1.0
9.0,137.0,16.0,male,Male,congruent,go,g,g,536.3114173524082,1.0
9.0,138.0,51.0,female,Female,congruent,nogo,None,None,,1.0
9.0,139.0,56.0,female,Female,congruent,nogo,None,None,,1.0
9.0,140.0,2.0,male,Male,congruent,go,g,g,517.0220003928989,1.0
9.0,141.0,84.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,142.0,29.0,male,Male,congruent,go,g,g,535.2893217932433,1.0
9.0,143.0,77.0,female,Female,congruent,nogo,None,None,,1.0
9.0,144.0,64.0,female,Female,congruent,nogo,None,None,,1.0
9.0,145.0,88.0,female,Female,congruent,nogo,None,None,,1.0
9.0,146.0,34.0,male,Female,incongruent,go,g,g,586.1562464851886,1.0
9.0,147.0,15.0,male,Female,incongruent,go,g,g,653.0084360856563,1.0
9.0,148.0,3.0,male,Male,congruent,go,g,g,517.1315753832461,1.0
9.0,149.0,98.0,female,Female,congruent,nogo,None,None,,1.0
9.0,150.0,12.0,male,Male,congruent,go,g,g,483.7468354962766,1.0
9.0,151.0,43.0,male,Male,congruent,go,g,g,502.76457890868187,1.0
9.0,152.0,87.0,female,Male,incongruent,nogo,None,g,753.0736075714229,0.0
9.0,153.0,61.0,female,Male,incongruent,nogo,None,None,,1.0
9.0,154.0,75.0,female,Female,congruent,nogo,None,None,,1.0
9.0,155.0,46.0,male,Female,incongruent,go,g,g,469.6116668637842,1.0
9.0,156.0,13.0,male,Male,congruent,go,g,g,550.5552550312132,1.0
9.0,157.0,28.0,male,Female,incongruent,go,g,g,450.00439207069576,1.0
9.0,158.0,49.0,male,Female,incongruent,go,g,g,402.82347169704735,1.0
9.0,159.0,81.0,female,Male,incongruent,nogo,None,None,,1.0
10.0,0.0,7.0,male,Male,congruent,nogo,None,None,,1.0
10.0,1.0,67.0,female,Male,incongruent,go,g,g,685.877522919327,1.0
10.0,2.0,23.0,male,Male,congruent,nogo,None,None,,1.0
10.0,3.0,11.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,4.0,62.0,female,Female,congruent,go,g,g,487.41501523181796,1.0
10.0,5.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,6.0,19.0,male,Male,congruent,nogo,None,None,,1.0
10.0,7.0,97.0,female,Male,incongruent,go,g,g,418.6933275777847,1.0
10.0,8.0,75.0,female,Male,incongruent,go,g,None,,0.0
10.0,9.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,10.0,10.0,male,Male,congruent,nogo,None,None,,1.0
10.0,11.0,86.0,female,Female,congruent,go,g,g,586.0534165985882,1.0
10.0,12.0,48.0,male,Male,congruent,nogo,None,None,,1.0
10.0,13.0,43.0,male,Male,congruent,nogo,None,None,,1.0
10.0,14.0,59.0,female,Female,congruent,go,g,None,,0.0
10.0,15.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,16.0,60.0,female,Female,congruent,go,g,None,,0.0
10.0,17.0,49.0,male,Male,congruent,nogo,None,None,,1.0
10.0,18.0,89.0,female,Male,incongruent,go,g,g,591.1675239913166,1.0
10.0,19.0,21.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,20.0,31.0,male,Male,congruent,nogo,None,None,,1.0
10.0,21.0,42.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,22.0,52.0,female,Female,congruent,go,g,None,,0.0
10.0,23.0,99.0,female,Female,congruent,go,g,None,,0.0
10.0,24.0,57.0,female,Male,incongruent,go,g,None,,0.0
10.0,25.0,2.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,26.0,88.0,female,Male,incongruent,go,g,None,,0.0
10.0,27.0,22.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,28.0,27.0,male,Male,congruent,nogo,None,None,,1.0
10.0,29.0,70.0,female,Female,congruent,go,g,g,619.7225488722324,1.0
10.0,30.0,61.0,female,Male,incongruent,go,g,None,,0.0
10.0,31.0,92.0,female,Male,incongruent,go,g,None,,0.0
10.0,32.0,82.0,female,Female,congruent,go,g,g,475.8610322605818,1.0
10.0,33.0,76.0,female,Male,incongruent,go,g,g,539.4821958616376,1.0
10.0,34.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,35.0,38.0,male,Male,congruent,nogo,None,None,,1.0
10.0,36.0,98.0,female,Female,congruent,go,g,g,371.1827197112143,1.0
10.0,37.0,56.0,female,Female,congruent,go,g,g,381.1211495194584,1.0
10.0,38.0,28.0,male,Male,congruent,nogo,None,None,,1.0
10.0,39.0,53.0,female,Female,congruent,go,g,g,403.2447505742312,1.0
10.0,40.0,66.0,female,Female,congruent,go,g,g,458.6384254507721,1.0
10.0,41.0,30.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,42.0,95.0,female,Male,incongruent,go,g,None,,0.0
10.0,43.0,18.0,male,Male,congruent,nogo,None,None,,1.0
10.0,44.0,73.0,female,Female,congruent,go,g,None,,0.0
10.0,45.0,78.0,female,Male,incongruent,go,g,g,721.4616530109197,1.0
10.0,46.0,1.0,male,Male,congruent,nogo,None,None,,1.0
10.0,47.0,44.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,48.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,49.0,13.0,male,Male,congruent,nogo,None,None,,1.0
10.0,50.0,12.0,male,Male,congruent,nogo,None,None,,1.0
10.0,51.0,14.0,male,Male,congruent,nogo,None,None,,1.0
10.0,52.0,80.0,female,Male,incongruent,go,g,None,,0.0
10.0,53.0,87.0,female,Female,congruent,go,g,g,826.1143076233566,1.0
10.0,54.0,35.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,55.0,91.0,female,Female,congruent,go,g,None,,0.0
10.0,56.0,65.0,female,Male,incongruent,go,g,g,894.0750067122281,1.0
10.0,57.0,15.0,male,Male,congruent,nogo,None,None,,1.0
10.0,58.0,24.0,male,Female,incongruent,nogo,None,g,557.3565177619457,0.0
10.0,59.0,72.0,female,Male,incongruent,go,g,None,,0.0
10.0,60.0,71.0,female,Male,incongruent,go,g,g,584.2531251255423,1.0
10.0,61.0,8.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,62.0,94.0,female,Female,congruent,go,g,g,524.9379905872047,1.0
10.0,63.0,64.0,female,Male,incongruent,go,g,g,500.4284898750484,1.0
10.0,64.0,33.0,male,Male,congruent,nogo,None,None,,1.0
10.0,65.0,58.0,female,Female,congruent,go,g,g,538.3638055063784,1.0
10.0,66.0,77.0,female,Male,incongruent,go,g,None,,0.0
10.0,67.0,45.0,male,Male,congruent,nogo,None,None,,1.0
10.0,68.0,93.0,female,Male,incongruent,go,g,None,,0.0
10.0,69.0,0.0,male,Female,incongruent,nogo,None,g,0.059768324717879295,0.0
10.0,70.0,84.0,female,Male,incongruent,go,g,None,,0.0
10.0,71.0,41.0,male,Male,congruent,nogo,None,None,,1.0
10.0,72.0,36.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,73.0,81.0,female,Female,congruent,go,g,g,471.8764838762581,1.0
10.0,74.0,51.0,female,Female,congruent,go,g,g,526.0295153129846,1.0
10.0,75.0,47.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,76.0,68.0,female,Female,congruent,go,g,g,468.97289506159717,1.0
10.0,77.0,39.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,78.0,3.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,79.0,85.0,female,Male,incongruent,go,g,g,552.4760496336967,1.0
10.0,80.0,7.0,male,Male,congruent,nogo,None,None,,1.0
10.0,81.0,67.0,female,Male,incongruent,go,g,g,502.7008899487555,1.0
10.0,82.0,23.0,male,Male,congruent,nogo,None,None,,1.0
10.0,83.0,11.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,84.0,62.0,female,Female,congruent,go,g,g,485.9817852266133,1.0
10.0,85.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,86.0,19.0,male,Male,congruent,nogo,None,None,,1.0
10.0,87.0,97.0,female,Male,incongruent,go,g,g,468.9925161655992,1.0
10.0,88.0,75.0,female,Male,incongruent,go,g,g,634.3373891431838,1.0
10.0,89.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,90.0,10.0,male,Male,congruent,nogo,None,None,,1.0
10.0,91.0,86.0,female,Female,congruent,go,g,g,481.8737762980163,1.0
10.0,92.0,48.0,male,Male,congruent,nogo,None,None,,1.0
10.0,93.0,43.0,male,Male,congruent,nogo,None,None,,1.0
10.0,94.0,59.0,female,Female,congruent,go,g,g,447.0965168438852,1.0
10.0,95.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,96.0,60.0,female,Female,congruent,go,g,g,550.1447869464755,1.0
10.0,97.0,49.0,male,Male,congruent,nogo,None,None,,1.0
10.0,98.0,89.0,female,Male,incongruent,go,g,g,684.3821096699685,1.0
10.0,99.0,21.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,100.0,31.0,male,Male,congruent,nogo,None,None,,1.0
10.0,101.0,42.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,102.0,52.0,female,Female,congruent,go,g,g,668.7841122038662,1.0
10.0,103.0,99.0,female,Female,congruent,go,g,g,502.3308100644499,1.0
10.0,104.0,57.0,female,Male,incongruent,go,g,g,550.0131761655211,1.0
10.0,105.0,2.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,106.0,88.0,female,Male,incongruent,go,g,g,532.6776739675552,1.0
10.0,107.0,22.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,108.0,27.0,male,Male,congruent,nogo,None,None,,1.0
10.0,109.0,70.0,female,Female,congruent,go,g,g,466.1411491688341,1.0
10.0,110.0,61.0,female,Male,incongruent,go,g,g,616.4138640742749,1.0
10.0,111.0,92.0,female,Male,incongruent,go,g,g,568.6750500462949,1.0
10.0,112.0,82.0,female,Female,congruent,go,g,g,599.6425377670676,1.0
10.0,113.0,76.0,female,Male,incongruent,go,g,g,533.5844603832811,1.0
10.0,114.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,115.0,38.0,male,Male,congruent,nogo,None,None,,1.0
10.0,116.0,98.0,female,Female,congruent,go,g,g,549.541671294719,1.0
10.0,117.0,56.0,female,Female,congruent,go,g,g,585.9716124832629,1.0
10.0,118.0,28.0,male,Male,congruent,nogo,None,None,,1.0
10.0,119.0,53.0,female,Female,congruent,go,g,g,599.8589713126421,1.0
10.0,120.0,66.0,female,Female,congruent,go,g,g,569.3059368059039,1.0
10.0,121.0,30.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,122.0,95.0,female,Male,incongruent,go,g,g,483.40480867773294,1.0
10.0,123.0,18.0,male,Male,congruent,nogo,None,None,,1.0
10.0,124.0,73.0,female,Female,congruent,go,g,g,466.2709485273808,1.0
10.0,125.0,78.0,female,Male,incongruent,go,g,g,567.0208586379886,1.0
10.0,126.0,1.0,male,Male,congruent,nogo,None,None,,1.0
10.0,127.0,44.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,128.0,25.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,129.0,13.0,male,Male,congruent,nogo,None,None,,1.0
10.0,130.0,12.0,male,Male,congruent,nogo,None,None,,1.0
10.0,131.0,14.0,male,Male,congruent,nogo,None,None,,1.0
10.0,132.0,80.0,female,Male,incongruent,go,g,g,736.1090944614261,1.0
10.0,133.0,87.0,female,Female,congruent,go,g,g,666.3680269848555,1.0
10.0,134.0,35.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,135.0,91.0,female,Female,congruent,go,g,g,485.8435334172101,1.0
10.0,136.0,65.0,female,Male,incongruent,go,g,g,566.8125755619258,1.0
10.0,137.0,15.0,male,Male,congruent,nogo,None,None,,1.0
10.0,138.0,24.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,139.0,72.0,female,Male,incongruent,go,g,g,533.5071843583137,1.0
10.0,140.0,71.0,female,Male,incongruent,go,g,g,519.2760075442493,1.0
10.0,141.0,8.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,142.0,94.0,female,Female,congruent,go,g,g,485.9688051510602,1.0
10.0,143.0,64.0,female,Male,incongruent,go,g,g,600.1798477955163,1.0
10.0,144.0,33.0,male,Male,congruent,nogo,None,None,,1.0
10.0,145.0,58.0,female,Female,congruent,go,g,g,483.2182594109327,1.0
10.0,146.0,77.0,female,Male,incongruent,go,g,g,566.421969095245,1.0
10.0,147.0,45.0,male,Male,congruent,nogo,None,None,,1.0
10.0,148.0,93.0,female,Male,incongruent,go,g,g,635.9466034919024,1.0
10.0,149.0,0.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,150.0,84.0,female,Male,incongruent,go,g,g,533.5603118874133,1.0
10.0,151.0,41.0,male,Male,congruent,nogo,None,None,,1.0
10.0,152.0,36.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,153.0,81.0,female,Female,congruent,go,g,g,469.2958849482238,1.0
10.0,154.0,51.0,female,Female,congruent,go,g,g,536.0268075019121,1.0
10.0,155.0,47.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,156.0,68.0,female,Female,congruent,go,g,g,485.9796722885221,1.0
10.0,157.0,39.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,158.0,3.0,male,Female,incongruent,nogo,None,None,,1.0
10.0,159.0,85.0,female,Male,incongruent,go,g,g,566.6743239853531,1.0
11.0,0.0,85.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,1.0,39.0,male,Female,incongruent,go,g,g,477.9293617466465,1.0
11.0,2.0,67.0,female,Female,congruent,nogo,None,None,,1.0
11.0,3.0,9.0,male,Female,incongruent,go,g,g,434.2819281155244,1.0
11.0,4.0,68.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,5.0,12.0,male,Male,congruent,go,g,g,401.0830733459443,1.0
11.0,6.0,77.0,female,Female,congruent,nogo,None,None,,1.0
11.0,7.0,65.0,female,Female,congruent,nogo,None,None,,1.0
11.0,8.0,79.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,9.0,73.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,10.0,87.0,female,Male,incongruent,nogo,None,g,618.3065961231478,0.0
11.0,11.0,75.0,female,Female,congruent,nogo,None,None,,1.0
11.0,12.0,51.0,female,Female,congruent,nogo,None,None,,1.0
11.0,13.0,35.0,male,Male,congruent,go,g,g,549.2168999626301,1.0
11.0,14.0,76.0,female,Female,congruent,nogo,None,None,,1.0
11.0,15.0,80.0,female,Female,congruent,nogo,None,None,,1.0
11.0,16.0,46.0,male,Male,congruent,go,g,g,549.6781418332829,1.0
11.0,17.0,95.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,18.0,49.0,male,Male,congruent,go,g,g,569.1843292443082,1.0
11.0,19.0,84.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,20.0,34.0,male,Female,incongruent,go,g,g,782.9862699145451,1.0
11.0,21.0,89.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,22.0,44.0,male,Female,incongruent,go,g,g,699.6065256535076,1.0
11.0,23.0,55.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,24.0,4.0,male,Male,congruent,go,g,g,535.4671810637228,1.0
11.0,25.0,17.0,male,Male,congruent,go,g,g,718.7915340764448,1.0
11.0,26.0,8.0,male,Female,incongruent,go,g,g,616.1528256488964,1.0
11.0,27.0,45.0,male,Female,incongruent,go,g,g,568.9271446317434,1.0
11.0,28.0,98.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,29.0,97.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,30.0,94.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,31.0,52.0,female,Male,incongruent,nogo,None,None,,1.0
11.0,32.0,64.0,female,Female,congruent,nogo,None,None,,1.0
