pid,tid,picid,picgender,correctAns,memCond,congruency,response,sbjResp,sbjRT,sbjACC
4.0,54.0,2.0,male,y,old,congruent,nogo,m,2036.9246558766463,0.0
4.0,55.0,82.0,female,y,old,incongruent,go,v,1353.2588746675174,1.0
4.0,56.0,81.0,female,y,old,congruent,go,n,1419.9332890639198,0.0
4.0,57.0,42.0,male,n,new,,,n,1773.1432624932495,1.0
4.0,58.0,78.0,female,y,old,incongruent,go,b,1453.4695725669735,1.0
4.0,59.0,16.0,male,y,old,incongruent,nogo,m,1987.0049504897906,0.0
4.0,60.0,9.0,male,y,old,congruent,nogo,v,919.5354383045924,1.0
4.0,61.0,57.0,female,y,old,congruent,go,b,952.9229050895083,1.0
4.0,62.0,86.0,female,n,new,,,n,1715.2807292950456,1.0
4.0,63.0,63.0,female,y,old,congruent,go,v,1836.9804998801555,1.0
4.0,64.0,13.0,male,y,old,incongruent,nogo,v,1152.9660709929885,1.0
4.0,65.0,69.0,female,y,old,incongruent,go,v,1034.6936126588844,1.0
4.0,66.0,11.0,male,y,old,incongruent,nogo,v,1152.981163970253,1.0
4.0,67.0,47.0,male,y,old,congruent,nogo,b,1386.7251267802203,1.0
4.0,68.0,41.0,male,y,old,congruent,nogo,n,1419.9079328682274,0.0
4.0,69.0,49.0,male,y,old,congruent,nogo,v,1052.9835788474884,1.0
4.0,70.0,38.0,male,n,new,,,m,1331.229171693849,1.0
4.0,71.0,95.0,female,y,old,congruent,go,n,1853.7092489714269,0.0
4.0,72.0,44.0,male,n,new,,,m,1540.3172542864922,1.0
4.0,73.0,87.0,female,y,old,congruent,go,m,1870.2423931390513,0.0
4.0,74.0,52.0,female,n,new,,,m,1269.6510504756588,1.0
4.0,75.0,62.0,female,y,old,congruent,go,b,1436.5835546996095,1.0
4.0,76.0,94.0,female,y,old,congruent,go,b,1103.119415594847,1.0
4.0,77.0,61.0,female,y,old,incongruent,go,m,1903.7460758336238,0.0
4.0,78.0,59.0,female,y,old,congruent,go,b,1586.8485872997553,1.0
4.0,79.0,29.0,male,y,old,incongruent,nogo,v,1269.900990097085,1.0
4.0,80.0,98.0,female,y,old,congruent,go,b,1503.3811277462519,1.0
4.0,81.0,12.0,male,y,old,incongruent,nogo,b,2120.4256218334194,1.0
4.0,82.0,7.0,male,y,old,incongruent,nogo,n,1770.1937937672483,0.0
4.0,83.0,26.0,male,n,new,,,m,1102.6409683618112,1.0
4.0,84.0,18.0,male,y,old,congruent,nogo,b,1136.375271671568,1.0
4.0,85.0,74.0,female,y,old,incongruent,go,v,1303.2464984280523,1.0
4.0,86.0,25.0,male,y,old,incongruent,nogo,m,2053.744264674606,0.0
4.0,87.0,91.0,female,y,old,incongruent,go,v,1153.0053127280553,1.0
4.0,88.0,80.0,female,y,old,congruent,go,b,1620.16119294276,1.0
4.0,89.0,76.0,female,y,old,congruent,go,b,1403.3995411737124,1.0
4.0,90.0,56.0,female,y,old,incongruent,go,b,1253.2039362486103,1.0
4.0,91.0,3.0,male,y,old,incongruent,nogo,b,1052.960033812269,1.0
4.0,92.0,73.0,female,y,old,congruent,go,b,1136.2681115642772,1.0
4.0,93.0,22.0,male,y,old,congruent,nogo,v,1503.3956170009333,1.0
4.0,94.0,36.0,male,y,old,incongruent,nogo,m,1119.5441922245664,0.0
4.0,95.0,93.0,female,y,old,incongruent,go,b,1520.0615793291945,1.0
4.0,96.0,92.0,female,n,new,,,n,1451.5470297046704,1.0
4.0,97.0,72.0,female,n,new,,,b,1053.0007848356036,0.0
4.0,98.0,55.0,female,n,new,,,b,1164.4424655823968,0.0
4.0,99.0,51.0,female,y,old,congruent,go,b,1169.8342791642062,1.0
5.0,0.0,40.0,male,n,new,,,v,1592.3786640632898,0.0
5.0,1.0,83.0,female,y,old,congruent,nogo,v,1969.9487292673439,1.0
5.0,2.0,46.0,male,y,old,incongruent,go,,,0.0
5.0,3.0,97.0,female,y,old,incongruent,nogo,m,1769.7159959934652,0.0
5.0,4.0,53.0,female,y,old,congruent,nogo,v,2287.2134037315845,1.0
5.0,5.0,49.0,male,y,old,congruent,go,b,1251.3727792538702,1.0
5.0,6.0,76.0,female,y,old,incongruent,nogo,v,1169.6462663821876,1.0
5.0,7.0,86.0,female,y,old,incongruent,nogo,m,619.2257015500218,0.0
5.0,8.0,58.0,female,y,old,incongruent,nogo,m,519.2255505826324,0.0
5.0,9.0,80.0,female,y,old,incongruent,nogo,,,0.0
5.0,10.0,10.0,male,y,old,congruent,go,m,1252.8757352847606,0.0
5.0,11.0,91.0,female,y,old,incongruent,nogo,b,1553.441871656105,1.0
5.0,12.0,3.0,male,y,old,incongruent,go,n,384.04946867376566,0.0
5.0,13.0,51.0,female,n,new,,,v,335.35055653192103,0.0
5.0,14.0,30.0,male,y,old,incongruent,go,m,1035.8182869385928,0.0
5.0,15.0,60.0,female,y,old,incongruent,nogo,m,702.58828997612,0.0
5.0,16.0,9.0,male,y,old,incongruent,go,m,451.09205041080713,0.0
5.0,17.0,62.0,female,n,new,,,m,518.7845344189554,1.0
5.0,18.0,1.0,male,y,old,congruent,go,v,352.0723374094814,1.0
5.0,19.0,70.0,female,y,old,congruent,nogo,v,452.12440798059106,1.0
5.0,20.0,16.0,male,y,old,congruent,go,v,252.21164524555206,1.0
5.0,21.0,57.0,female,y,old,congruent,nogo,v,519.0809601917863,1.0
5.0,22.0,19.0,male,y,old,incongruent,go,m,285.4375671595335,0.0
5.0,23.0,39.0,male,y,old,incongruent,go,m,252.0175501704216,0.0
5.0,24.0,64.0,female,y,old,congruent,nogo,,,0.0
5.0,25.0,35.0,male,y,old,incongruent,go,m,301.85477272607386,0.0
5.0,26.0,74.0,female,y,old,congruent,nogo,m,335.3870811406523,0.0
5.0,27.0,88.0,female,n,new,,,m,18.520558951422572,1.0
5.0,28.0,92.0,female,y,old,incongruent,nogo,,,0.0
5.0,29.0,5.0,male,y,old,incongruent,go,b,285.4399820789695,1.0
5.0,30.0,84.0,female,y,old,incongruent,nogo,v,285.5332565959543,1.0
5.0,31.0,93.0,female,n,new,,,n,1100.9624772705138,1.0
5.0,32.0,81.0,female,y,old,congruent,nogo,v,235.08597700856626,1.0
5.0,33.0,85.0,female,y,old,congruent,nogo,n,252.55184061825275,0.0
5.0,34.0,94.0,female,n,new,,,v,982.0149389561266,0.0
5.0,35.0,69.0,female,n,new,,,m,1219.8650387581438,1.0
5.0,36.0,23.0,male,y,old,congruent,go,m,652.6315312366933,0.0
5.0,37.0,87.0,female,y,old,congruent,nogo,m,736.0430208500475,0.0
5.0,38.0,77.0,female,y,old,incongruent,nogo,v,485.2956933900714,1.0
5.0,39.0,43.0,male,y,old,congruent,go,m,269.084959756583,0.0
5.0,40.0,95.0,female,y,old,incongruent,nogo,m,85.79406258650124,0.0
5.0,41.0,89.0,female,y,old,incongruent,nogo,v,35.65226448699832,1.0
5.0,42.0,78.0,female,y,old,congruent,nogo,m,285.9145044349134,0.0
5.0,43.0,0.0,male,n,new,,,,,0.0
5.0,44.0,67.0,female,n,new,,,v,185.68765744566917,0.0
5.0,45.0,27.0,male,n,new,,,v,402.4836958851665,0.0
5.0,46.0,17.0,male,n,new,,,v,285.51122080534697,0.0
5.0,47.0,34.0,male,y,old,congruent,go,m,185.6716589536518,0.0
5.0,48.0,75.0,female,y,old,congruent,nogo,m,85.78591234982014,0.0
5.0,49.0,22.0,male,y,old,congruent,go,m,452.5771967601031,0.0
5.0,50.0,21.0,male,y,old,incongruent,go,m,219.0832239575684,0.0
5.0,51.0,56.0,female,y,old,congruent,nogo,m,102.39630751311779,0.0
5.0,52.0,55.0,female,n,new,,,n,1252.790912752971,1.0
5.0,53.0,48.0,male,y,old,congruent,go,n,802.7665377594531,0.0
5.0,54.0,8.0,male,y,old,congruent,go,n,369.2230600863695,0.0
5.0,55.0,68.0,female,y,old,incongruent,nogo,n,302.5901010259986,0.0
5.0,56.0,2.0,male,n,new,,,v,719.2813942674547,0.0
5.0,57.0,52.0,female,y,old,congruent,nogo,v,435.86386763490736,1.0
5.0,58.0,36.0,male,y,old,congruent,go,n,285.7874217443168,0.0
5.0,59.0,32.0,male,y,old,incongruent,go,m,886.2139484845102,0.0
5.0,60.0,33.0,male,y,old,congruent,go,n,169.03349268250167,0.0
5.0,61.0,47.0,male,y,old,incongruent,go,,,0.0
5.0,62.0,6.0,male,n,new,,,m,744.3344837520272,1.0
5.0,63.0,59.0,female,n,new,,,n,417.6853150129318,1.0
5.0,64.0,4.0,male,y,old,congruent,go,,,0.0
5.0,65.0,66.0,female,y,old,incongruent,nogo,m,1720.084641361609,0.0
5.0,66.0,13.0,male,y,old,congruent,go,b,1703.3758400939405,1.0
5.0,67.0,15.0,male,y,old,incongruent,go,n,586.0686034429818,0.0
5.0,68.0,28.0,male,y,old,incongruent,go,m,419.2933179438114,0.0
5.0,69.0,90.0,female,y,old,incongruent,nogo,v,569.4808478001505,1.0
5.0,70.0,25.0,male,y,old,congruent,go,m,669.3038076628,0.0
5.0,71.0,37.0,male,y,old,incongruent,go,n,202.4613581597805,0.0
5.0,72.0,41.0,male,n,new,,,v,355.02089629881084,0.0
5.0,73.0,45.0,male,y,old,incongruent,go,v,85.6838843319565,1.0
5.0,74.0,61.0,female,y,old,incongruent,nogo,n,402.62828627601266,0.0
5.0,75.0,71.0,female,y,old,congruent,nogo,v,352.6506994385272,1.0
5.0,76.0,20.0,male,y,old,incongruent,go,n,702.012644847855,0.0
5.0,77.0,11.0,male,n,new,,,n,1439.242877298966,1.0
5.0,78.0,7.0,male,y,old,incongruent,go,,,0.0
5.0,79.0,26.0,male,n,new,,,n,919.316410087049,1.0
5.0,80.0,72.0,female,n,new,,,n,1386.4015541039407,1.0
5.0,81.0,18.0,male,y,old,incongruent,go,,,0.0
5.0,82.0,79.0,female,y,old,congruent,nogo,n,1436.850342899561,0.0
5.0,83.0,54.0,female,y,old,incongruent,nogo,m,2020.3766897320747,0.0
5.0,84.0,99.0,female,y,old,congruent,nogo,,,0.0
5.0,85.0,82.0,female,y,old,congruent,nogo,,,0.0
5.0,86.0,50.0,female,y,old,congruent,nogo,,,0.0
5.0,87.0,29.0,male,y,old,incongruent,go,b,752.8988274279982,1.0
5.0,88.0,63.0,female,y,old,incongruent,nogo,n,1286.5764813032001,0.0
5.0,89.0,96.0,female,y,old,incongruent,nogo,,,0.0
5.0,90.0,65.0,female,y,old,congruent,nogo,n,686.2012704368681,0.0
5.0,91.0,44.0,male,y,old,congruent,go,,,0.0
5.0,92.0,42.0,male,y,old,congruent,go,m,502.47539463452995,0.0
5.0,93.0,38.0,male,y,old,congruent,go,n,486.15991580300033,0.0
5.0,94.0,31.0,male,n,new,,,v,652.5974213145673,0.0
5.0,95.0,24.0,male,y,old,incongruent,go,v,652.6855640113354,1.0
5.0,96.0,98.0,female,y,old,incongruent,nogo,n,636.0935822594911,0.0
5.0,97.0,12.0,male,y,old,congruent,go,m,385.8195699285716,0.0
5.0,98.0,14.0,male,y,old,congruent,go,v,235.5825351551175,1.0
5.0,99.0,73.0,female,y,old,congruent,nogo,m,119.10963663831353,0.0
6.0,0.0,57.0,female,y,old,congruent,go,,,0.0
6.0,1.0,83.0,female,y,old,incongruent,go,b,1486.1324048251845,1.0
6.0,2.0,6.0,male,y,old,congruent,nogo,v,1253.1249292660505,1.0
6.0,3.0,38.0,male,y,old,incongruent,nogo,v,919.7306202258915,1.0
6.0,4.0,76.0,female,y,old,incongruent,go,b,1470.0583646190353,1.0
6.0,5.0,87.0,female,y,old,incongruent,go,b,1870.257592148846,1.0
6.0,6.0,0.0,male,y,old,congruent,nogo,n,1820.067043066956,0.0
6.0,7.0,82.0,female,y,old,congruent,go,b,2003.480746614514,1.0
6.0,8.0,50.0,female,y,old,congruent,go,v,1269.8328752594534,1.0
6.0,9.0,32.0,male,y,old,congruent,nogo,n,2053.7500811042264,0.0
6.0,10.0,85.0,female,n,new,,,b,1851.428778405534,0.0
6.0,11.0,7.0,male,y,old,incongruent,nogo,v,1369.883436796954,1.0
6.0,12.0,98.0,female,y,old,incongruent,go,b,1686.815211927751,1.0
6.0,13.0,2.0,male,y,old,congruent,nogo,v,1853.1204013561364,1.0
6.0,14.0,13.0,male,n,new,,,m,1603.3328352496028,1.0
6.0,15.0,25.0,male,y,old,congruent,nogo,n,1753.5452691663522,0.0
6.0,16.0,45.0,male,y,old,congruent,nogo,v,1253.1988849223126,1.0
6.0,17.0,11.0,male,y,old,incongruent,nogo,v,1453.1904328614473,1.0
6.0,18.0,28.0,male,y,old,congruent,nogo,b,1501.6347223427147,1.0
6.0,19.0,80.0,female,y,old,congruent,go,v,1203.2938953489065,1.0
6.0,20.0,67.0,female,y,old,congruent,go,n,1586.5285959444009,0.0
6.0,21.0,74.0,female,y,old,congruent,go,b,1386.7030709807295,1.0
6.0,22.0,88.0,female,y,old,congruent,go,b,1837.0191937719937,1.0
6.0,23.0,27.0,male,y,old,congruent,nogo,b,2003.973382001277,1.0
6.0,24.0,24.0,male,y,old,incongruent,nogo,v,1336.6882043483201,1.0
6.0,25.0,91.0,female,y,old,incongruent,go,b,2220.5678286845796,1.0
6.0,26.0,72.0,female,y,old,incongruent,go,b,1853.6613343167119,1.0
6.0,27.0,12.0,male,y,old,congruent,nogo,b,1720.1166990562342,1.0
6.0,28.0,29.0,male,y,old,congruent,nogo,v,1219.8388369870372,1.0
6.0,29.0,93.0,female,y,old,congruent,go,b,1503.2312593830284,1.0
6.0,30.0,43.0,male,n,new,,,n,1770.0871922424994,1.0
6.0,31.0,21.0,male,n,new,,,n,1686.6404350148514,1.0
6.0,32.0,41.0,male,y,old,incongruent,nogo,n,1920.3433958173264,0.0
6.0,33.0,69.0,female,n,new,,,n,1870.4528955277056,1.0
6.0,34.0,60.0,female,y,old,incongruent,go,v,1253.2498992513865,1.0
6.0,35.0,37.0,male,y,old,congruent,nogo,b,1686.9332391652279,1.0
6.0,36.0,26.0,male,y,old,congruent,nogo,n,1720.1689208159223,0.0
6.0,37.0,18.0,male,n,new,,,m,1686.8176267889794,1.0
6.0,38.0,55.0,female,y,old,congruent,go,n,1970.4451980942395,0.0
6.0,39.0,92.0,female,y,old,incongruent,go,b,2137.1693690598477,1.0
6.0,40.0,49.0,male,y,old,incongruent,nogo,n,2203.828489233274,0.0
6.0,41.0,97.0,female,y,old,incongruent,go,b,1886.9090903608594,1.0
6.0,42.0,3.0,male,y,old,congruent,nogo,v,1586.735068121925,1.0
6.0,43.0,61.0,female,y,old,congruent,go,v,1236.5331993205473,1.0
6.0,44.0,33.0,male,y,old,incongruent,nogo,b,1953.7203478976153,1.0
6.0,45.0,59.0,female,y,old,incongruent,go,v,1403.3847551618237,1.0
6.0,46.0,52.0,female,y,old,incongruent,go,v,1419.896794075612,1.0
6.0,47.0,42.0,male,n,new,,,m,1836.703448294429,1.0
6.0,48.0,4.0,male,y,old,congruent,nogo,n,2003.7155936297495,0.0
6.0,49.0,30.0,male,y,old,incongruent,nogo,m,2103.5898689879104,0.0
6.0,50.0,78.0,female,n,new,,,b,1987.2264960722532,0.0
6.0,51.0,64.0,female,y,old,incongruent,go,v,1153.1996395788155,1.0
6.0,52.0,1.0,male,y,old,congruent,nogo,v,986.3782697066199,1.0
6.0,53.0,77.0,female,y,old,incongruent,go,b,1753.5965853603557,1.0
6.0,54.0,10.0,male,n,new,,,n,1353.2340516103432,1.0
6.0,55.0,75.0,female,y,old,incongruent,go,v,1503.1853766995482,1.0
6.0,56.0,15.0,male,y,old,incongruent,nogo,b,1903.4920663689263,1.0
6.0,57.0,65.0,female,y,old,congruent,go,v,2304.1513283969834,1.0
6.0,58.0,14.0,male,y,old,incongruent,nogo,b,1970.4101823444944,1.0
6.0,59.0,20.0,male,y,old,congruent,nogo,b,1436.5851192269474,1.0
6.0,60.0,95.0,female,n,new,,,n,1520.1016060309485,1.0
6.0,61.0,90.0,female,y,old,congruent,go,n,1987.2089881973807,0.0
6.0,62.0,73.0,female,y,old,congruent,go,,,0.0
6.0,63.0,68.0,female,y,old,congruent,go,v,1936.9894605479203,1.0
6.0,64.0,99.0,female,n,new,,,v,1886.9761032692622,0.0
6.0,65.0,48.0,male,y,old,incongruent,nogo,b,1670.2868725697044,1.0
6.0,66.0,16.0,male,y,old,incongruent,nogo,m,1603.4146393067203,0.0
6.0,67.0,54.0,female,n,new,,,b,1636.8157401739154,0.0
6.0,68.0,51.0,female,y,old,congruent,go,n,1570.2022008772474,0.0
6.0,69.0,89.0,female,y,old,incongruent,go,b,1636.6955999401398,1.0
6.0,70.0,35.0,male,y,old,incongruent,nogo,n,1987.0568508049473,0.0
6.0,71.0,70.0,female,n,new,,,n,1186.4591681514867,1.0
6.0,72.0,22.0,male,n,new,,,n,1536.5043717029039,1.0
6.0,73.0,36.0,male,y,old,incongruent,nogo,,,0.0
6.0,74.0,34.0,male,y,old,incongruent,nogo,v,1069.544599042274,1.0
6.0,75.0,40.0,male,y,old,incongruent,nogo,n,1836.8211736378726,0.0
6.0,76.0,8.0,male,y,old,incongruent,nogo,v,1770.0518746278249,1.0
6.0,77.0,63.0,female,y,old,congruent,go,b,1853.2236374448985,1.0
6.0,78.0,81.0,female,y,old,incongruent,go,v,1736.774536286248,1.0
6.0,79.0,96.0,female,y,old,incongruent,go,b,2120.6023916311096,1.0
6.0,80.0,66.0,female,y,old,congruent,go,b,1803.6141687189229,1.0
6.0,81.0,47.0,male,y,old,congruent,nogo,v,1503.5141021653544,1.0
6.0,82.0,62.0,female,y,old,congruent,go,n,1436.6056456929073,0.0
6.0,83.0,31.0,male,n,new,,,n,1720.3458107251208,1.0
6.0,84.0,44.0,male,y,old,incongruent,nogo,v,1252.464761637384,1.0
6.0,85.0,46.0,male,y,old,congruent,nogo,m,2036.9207874173298,0.0
6.0,86.0,17.0,male,y,old,congruent,nogo,m,1636.321293655783,0.0
6.0,87.0,39.0,male,y,old,incongruent,nogo,m,1436.6107772802934,0.0
6.0,88.0,84.0,female,n,new,,,b,1219.791746843839,0.0
6.0,89.0,86.0,female,y,old,congruent,go,b,1720.3083800850436,1.0
6.0,90.0,5.0,male,n,new,,,b,2253.975570492912,0.0
6.0,91.0,56.0,female,y,old,incongruent,go,n,2087.0020631991792,0.0
6.0,92.0,79.0,female,y,old,incongruent,go,n,1653.6245073948521,0.0
6.0,93.0,71.0,female,n,new,,,b,1403.3026492688805,0.0
6.0,94.0,19.0,male,y,old,congruent,nogo,v,1786.547311261529,1.0
6.0,95.0,94.0,female,n,new,,,b,1319.7879735962488,0.0
6.0,96.0,23.0,male,n,new,,,b,1853.5046690085437,0.0
6.0,97.0,53.0,female,y,old,congruent,go,v,1636.8341536435764,1.0
6.0,98.0,58.0,female,y,old,incongruent,go,n,1219.4358540291432,0.0
6.0,99.0,9.0,male,y,old,incongruent,nogo,n,1719.7864642948844,0.0
7.0,0.0,55.0,female,y,old,congruent,nogo,m,1258.647154434584,0.0
7.0,1.0,4.0,male,n,new,,,v,1936.0283386195078,0.0
7.0,2.0,38.0,male,n,new,,,m,1953.1130057875998,1.0
7.0,3.0,95.0,female,n,new,,,b,1452.9827532242052,0.0
7.0,4.0,28.0,male,y,old,congruent,go,b,1386.671677522827,1.0
7.0,5.0,77.0,female,n,new,,,m,1102.7784695324954,1.0
7.0,6.0,7.0,male,y,old,congruent,go,v,986.2765429134015,1.0
7.0,7.0,87.0,female,y,old,congruent,nogo,n,2054.049224301707,0.0
7.0,8.0,17.0,male,n,new,,,b,1152.7051930315793,0.0
7.0,9.0,40.0,male,n,new,,,n,1936.7005806416273,1.0
7.0,10.0,64.0,female,y,old,congruent,nogo,v,1019.6969628450461,1.0
7.0,11.0,16.0,male,y,old,incongruent,go,n,1820.2747227041982,0.0
7.0,12.0,71.0,female,y,old,incongruent,nogo,m,1219.7488827223424,0.0
7.0,13.0,68.0,female,y,old,congruent,nogo,m,1053.0219950305764,0.0
7.0,14.0,41.0,male,y,old,congruent,go,n,1636.7858560697641,0.0
7.0,15.0,76.0,female,y,old,congruent,nogo,n,1286.5873076952994,0.0
7.0,16.0,9.0,male,n,new,,,v,1903.3218174008653,0.0
7.0,17.0,59.0,female,y,old,congruent,nogo,b,1720.0898335140664,1.0
7.0,18.0,67.0,female,y,old,congruent,nogo,b,1219.7835966362618,1.0
7.0,19.0,19.0,male,y,old,congruent,go,n,1386.587458633585,0.0
7.0,20.0,92.0,female,y,old,incongruent,nogo,m,1103.077612729976,0.0
7.0,21.0,50.0,female,n,new,,,m,969.5378071919549,1.0
7.0,22.0,21.0,male,y,old,incongruent,go,v,919.5875386358239,1.0
7.0,23.0,53.0,female,y,old,congruent,nogo,b,2120.6567264162004,1.0
7.0,24.0,80.0,female,n,new,,,m,1102.837332233321,1.0
7.0,25.0,83.0,female,n,new,,,m,1519.7674471128266,1.0
7.0,26.0,74.0,female,y,old,incongruent,nogo,b,1703.4117716248147,1.0
7.0,27.0,23.0,male,y,old,congruent,go,n,1970.2094454842154,0.0
7.0,28.0,31.0,male,y,old,incongruent,go,m,1253.2263541943394,0.0
7.0,29.0,85.0,female,y,old,incongruent,nogo,b,1453.419544530334,1.0
7.0,30.0,25.0,male,y,old,congruent,go,,,0.0
7.0,31.0,1.0,male,y,old,congruent,go,v,1302.7630746655632,1.0
7.0,32.0,69.0,female,y,old,incongruent,nogo,n,1469.925848126877,0.0
7.0,33.0,34.0,male,n,new,,,m,835.7290445128456,1.0
7.0,34.0,24.0,male,y,old,congruent,go,m,1469.7963502258062,0.0
7.0,35.0,35.0,male,y,old,congruent,go,b,1519.8903041018639,1.0
7.0,36.0,61.0,female,y,old,incongruent,nogo,n,1253.1261366966646,0.0
7.0,37.0,49.0,male,n,new,,,m,1703.3900376991369,1.0
7.0,38.0,57.0,female,y,old,incongruent,nogo,n,1970.4439906636253,0.0
7.0,39.0,63.0,female,y,old,congruent,nogo,b,1452.8309176967014,1.0
7.0,40.0,99.0,female,y,old,congruent,nogo,b,1102.8174094681162,1.0
7.0,41.0,0.0,male,y,old,incongruent,go,n,1252.8131079743616,0.0
7.0,42.0,10.0,male,n,new,,,m,969.27700022934,1.0
7.0,43.0,58.0,female,y,old,congruent,nogo,m,769.6054238185752,0.0
7.0,44.0,13.0,male,y,old,congruent,go,b,1102.9040432767943,1.0
7.0,45.0,86.0,female,y,old,incongruent,nogo,n,1603.3216664218344,0.0
7.0,46.0,15.0,male,n,new,,,m,1102.9447943437845,1.0
7.0,47.0,79.0,female,y,old,congruent,nogo,b,1903.4754640597384,1.0
7.0,48.0,78.0,female,y,old,incongruent,nogo,b,902.979810081888,1.0
7.0,49.0,2.0,male,y,old,incongruent,go,n,1536.391476081917,0.0
7.0,50.0,20.0,male,y,old,incongruent,go,m,1786.892940843245,0.0
7.0,51.0,43.0,male,y,old,congruent,go,n,1686.7599715478718,0.0
7.0,52.0,32.0,male,y,old,incongruent,go,n,1618.1152169010602,0.0
7.0,53.0,46.0,male,y,old,incongruent,go,b,869.6713802055456,1.0
7.0,54.0,73.0,female,y,old,incongruent,nogo,b,1436.4055125624873,1.0
7.0,55.0,27.0,male,y,old,congruent,go,n,1703.484218014637,0.0
7.0,56.0,56.0,female,y,old,incongruent,nogo,n,919.5757660781965,0.0
7.0,57.0,89.0,female,y,old,incongruent,nogo,n,1886.8414737517014,0.0
7.0,58.0,96.0,female,y,old,incongruent,nogo,n,836.324915959267,0.0
7.0,59.0,11.0,male,y,old,incongruent,go,v,1336.2837120948825,1.0
7.0,60.0,81.0,female,y,old,incongruent,nogo,,,0.0
7.0,61.0,70.0,female,y,old,incongruent,nogo,b,1219.4932073762175,1.0
7.0,62.0,97.0,female,y,old,congruent,nogo,m,1903.6589948809706,0.0
7.0,63.0,66.0,female,y,old,congruent,nogo,n,2003.9350457664113,0.0
7.0,64.0,51.0,female,y,old,incongruent,nogo,,,0.0
7.0,65.0,30.0,male,y,old,incongruent,go,n,1036.1139159067534,0.0
7.0,66.0,6.0,male,y,old,incongruent,go,m,1453.1943570473231,0.0
7.0,67.0,52.0,female,y,old,incongruent,nogo,v,1219.6519857097883,1.0
7.0,68.0,22.0,male,y,old,congruent,go,m,1570.1300563232508,0.0
7.0,69.0,18.0,male,y,old,congruent,go,m,1303.174811619101,0.0
7.0,70.0,65.0,female,n,new,,,n,2053.7497792684007,1.0
7.0,71.0,48.0,male,y,old,congruent,go,v,1119.8350637278054,1.0
7.0,72.0,98.0,female,y,old,incongruent,nogo,n,2070.4697996843606,0.0
7.0,73.0,62.0,female,y,old,congruent,nogo,n,919.437816075515,0.0
7.0,74.0,42.0,male,y,old,congruent,go,b,1936.8629812379368,1.0
7.0,75.0,90.0,female,y,old,incongruent,nogo,n,2003.7506093794946,0.0
7.0,76.0,44.0,male,y,old,congruent,go,m,1553.3031775266863,0.0
7.0,77.0,75.0,female,y,old,incongruent,nogo,m,2153.8564867223613,0.0
7.0,78.0,60.0,female,y,old,congruent,nogo,n,969.7165082616266,0.0
7.0,79.0,12.0,male,y,old,congruent,go,b,2137.164539308287,1.0
7.0,80.0,45.0,male,y,old,incongruent,go,b,2020.0788156071212,1.0
7.0,81.0,26.0,male,y,old,incongruent,go,n,1252.932040777523,0.0
7.0,82.0,94.0,female,y,old,congruent,nogo,b,1520.1013041951228,1.0
7.0,83.0,72.0,female,y,old,congruent,nogo,b,1886.8453979084734,1.0
7.0,84.0,29.0,male,n,new,,,m,1186.291937774513,1.0
7.0,85.0,37.0,male,y,old,incongruent,go,n,1920.3618093160912,0.0
7.0,86.0,36.0,male,y,old,incongruent,go,n,1369.9160376854707,0.0
7.0,87.0,5.0,male,y,old,incongruent,go,b,1603.3859626331832,1.0
7.0,88.0,33.0,male,y,old,congruent,go,n,2320.5245117715094,0.0
7.0,89.0,47.0,male,y,old,incongruent,go,m,1386.2043984117918,0.0
7.0,90.0,39.0,male,y,old,incongruent,go,m,1469.700962479692,0.0
7.0,91.0,8.0,male,y,old,congruent,go,v,1169.481963122962,1.0
7.0,92.0,14.0,male,y,old,incongruent,go,b,1019.6667768468615,1.0
7.0,93.0,93.0,female,n,new,,,,,0.0
7.0,94.0,84.0,female,y,old,congruent,nogo,,,0.0
7.0,95.0,3.0,male,y,old,incongruent,go,,,0.0
7.0,96.0,91.0,female,y,old,congruent,nogo,n,1519.6690408047289,0.0
7.0,97.0,82.0,female,n,new,,,n,1152.8229184041265,1.0
7.0,98.0,88.0,female,n,new,,,b,1319.6925858501345,0.0
7.0,99.0,54.0,female,n,new,,,m,2053.376076684799,1.0
8.0,0.0,25.0,male,n,new,,,n,2243.1116406514775,1.0
8.0,1.0,68.0,female,y,old,incongruent,go,v,1386.095866386313,1.0
8.0,2.0,45.0,male,y,old,incongruent,nogo,m,1502.9185290040914,0.0
8.0,3.0,80.0,female,y,old,incongruent,go,v,1219.6650023106486,1.0
8.0,4.0,94.0,female,y,old,congruent,go,v,752.5095847668126,1.0
8.0,5.0,39.0,male,y,old,incongruent,nogo,v,835.5179411883,1.0
8.0,6.0,49.0,male,y,old,incongruent,nogo,,,0.0
8.0,7.0,72.0,female,y,old,congruent,go,v,1301.051467366051,1.0
8.0,8.0,60.0,female,y,old,incongruent,go,v,651.3446786266286,1.0
8.0,9.0,0.0,male,y,old,incongruent,nogo,v,1101.6418442304712,1.0
8.0,10.0,77.0,female,y,old,incongruent,go,m,1386.021608923329,0.0
8.0,11.0,91.0,female,y,old,congruent,go,v,1236.0994434275199,1.0
8.0,12.0,7.0,male,y,old,incongruent,nogo,v,852.4673546489794,1.0
8.0,13.0,61.0,female,y,old,incongruent,go,v,719.0876959357411,1.0
8.0,14.0,69.0,female,y,old,congruent,go,v,635.7910636870656,1.0
8.0,15.0,27.0,male,n,new,,,b,1202.7578491833992,0.0
8.0,16.0,35.0,male,y,old,incongruent,nogo,v,885.9224480693229,1.0
